face_detected,face_center_x,face_center_y,face_size,head_tilt,eye_contact_score,shoulder_level,body_visible,mouth_open,label
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
0,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.5,0.5,0,0,0,0,1,0,bad
1,0.4916101213404324,0.6345323801788825,0.06458837438857401,11.297956096579913,0.7570777411615499,0.023219048976898193,1,0.0009449124336242676,good
1,0.489989697995545,0.6335342787673782,0.06859057265565127,11.054397374907623,0.7564554192281667,0.023467838764190674,1,0.0002447962760925293,good
1,0.48960288760552345,0.6384574216654111,0.06967460658367486,11.094716362852274,0.7511454659401124,0.02245098352432251,1,0.0007232427597045898,good
1,0.4895636445558221,0.6445488420989224,0.07164003662184637,10.500472500441248,0.7450148024568997,0.019574999809265137,1,0.00027942657470703125,good
1,0.4905522402110958,0.6489565058233349,0.07321956055271528,9.635695674736251,0.7415957343877609,0.019418954849243164,1,0.00041872262954711914,good
1,0.4908394338446182,0.6530452469153384,0.0738237981751837,8.486999880019496,0.7377941869292799,0.0194585919380188,1,0.00018996000289916992,good
1,0.49226706845989787,0.6575595257047829,0.0737245441556631,7.6206177292216735,0.734707542755115,0.0186193585395813,1,0.0003338456153869629,good
1,0.492566368320497,0.6604515743679581,0.07332091868864765,7.265196113698911,0.732114793952539,0.018061816692352295,1,0.00011771917343139648,good
1,0.4923375463385961,0.6627765358990705,0.07380894354156453,7.345953533839228,0.7295610104395256,0.0179443359375,1,0.00025647878646850586,good
1,0.49218358828931674,0.663182790932795,0.07347766648221388,7.569735507498954,0.7290007973565218,0.018023431301116943,1,0.0003388524055480957,good
1,0.4920718453543954,0.662778860168477,0.07388510495880851,7.382758728660447,0.7292929851859185,0.018246173858642578,1,0.0004404783248901367,good
1,0.4897637738218866,0.6590890644983267,0.07281468763433274,8.597752283029463,0.7306747093235599,0.01848745346069336,1,0.00040078163146972656,good
1,0.48819468123643467,0.6590592276975201,0.07311170215024276,7.800777443139724,0.7291354535389145,0.01891636848449707,1,0.00045680999755859375,good
1,0.488711553201017,0.6590649830995743,0.0733651317991999,9.549807461591904,0.7296465701014427,0.018728911876678467,1,0.0004869699478149414,good
1,0.48835274901350173,0.6590367721463846,0.07375478514551048,9.954517905070482,0.7293159768671171,0.01876586675643921,1,0.000333249568939209,good
1,0.487858297934592,0.6591900328961376,0.07413200481939342,9.581590234288669,0.7286682650384544,0.019032597541809082,1,0.00039517879486083984,good
1,0.4877770327374526,0.6590860473560988,0.07388378341201207,9.449661885013894,0.7286909853813539,0.01945585012435913,1,0.0002104043960571289,good
1,0.4877138524998182,0.6592135025367577,0.07375719296977756,8.7854595816442,0.7285003499630605,0.01976752281188965,1,0.00024259090423583984,good
1,0.4878579917437861,0.658978066808509,0.0734591531698996,9.197578661625068,0.7288799249352771,0.01862359046936035,1,0.0003580451011657715,good
1,0.4879111605209287,0.6594021877110254,0.07357319546609542,8.689765548233856,0.7285089728099032,0.019010603427886963,1,0.0004391670227050781,good
1,0.4884303495225547,0.6593812798855195,0.072921415112436,8.389850985783255,0.7290490696370352,0.01929175853729248,1,0.00035858154296875,good
1,0.48957995415731453,0.6601539522284743,0.07305022547820883,8.034238251081916,0.7294260019288403,0.019559502601623535,1,0.00040346384048461914,good
1,0.49145684612595386,0.6607986658686873,0.0725994054325696,8.530896947897734,0.7306581802572666,0.019527077674865723,1,0.0002789497375488281,good
1,0.49271876075028376,0.658699983333444,0.07199945179182521,8.914952663958323,0.7340187774168397,0.019364237785339355,1,0.00028121471405029297,good
1,0.4916838313994547,0.6576534677374812,0.07167785802172233,8.913340891524943,0.7340303636619735,0.01897609233856201,1,0.00023156404495239258,good
1,0.4911659344344957,0.6573540198004895,0.07142105082647277,8.896695934292064,0.7338119146340063,0.019251883029937744,1,0.00024962425231933594,good
1,0.4909679127163468,0.6560049124342627,0.07039207922668567,8.943556203143125,0.7349630002820842,0.01796281337738037,1,0.00020807981491088867,good
1,0.49098172104258914,0.6524261269235212,0.07024866506574234,9.828797439262043,0.738555594119068,0.017859220504760742,1,0.0003807544708251953,good
1,0.49154995974137694,0.649763259989946,0.06904723149850067,10.099301814779833,0.741786699751431,0.017783701419830322,1,0.00019615888595581055,good
1,0.49270047515506027,0.649304492453651,0.06842189628706663,9.859199566222017,0.7433959827014094,0.017431557178497314,1,2.0265579223632812e-06,good
1,0.4932970036772006,0.649302102718892,0.06829747767413963,9.688905843905,0.7439949009583087,0.017312347888946533,1,1.0132789611816406e-05,good
1,0.4933318058067785,0.6493589941677189,0.06843753363730443,9.778005046444102,0.7439728116390596,0.01724720001220703,1,5.8770179748535156e-05,good
1,0.49317048016202997,0.651237679076494,0.06830371302459781,9.208352796516607,0.7419328010855359,0.017070472240447998,1,9.72747802734375e-05,good
1,0.49297058463844795,0.6506955831868878,0.06798828859291817,8.758076123124077,0.7422750014515602,0.016857445240020752,1,0.0002142190933227539,good
1,0.49264635706795806,0.6500861036228834,0.06830043184610801,9.352832413244109,0.7425602534450746,0.01690429449081421,1,8.52346420288086e-05,good
1,0.4905608389292801,0.645441385617316,0.06873819692780714,9.377298808217319,0.745119453311964,0.016043007373809814,1,0.00014209747314453125,good
1,0.48996489454512815,0.6437703076142147,0.06963543106856207,8.987759088012925,0.7461945869309135,0.015248596668243408,1,0.00010412931442260742,good
1,0.4900090393910348,0.6432063212329873,0.06948920706067341,9.949639942560728,0.7468027181580476,0.014507889747619629,1,0.00020170211791992188,good
1,0.49062374271608294,0.6427033783002878,0.06945135286294146,9.384356297427736,0.7479203644157952,0.013870060443878174,1,0.0002353191375732422,good
1,0.4904252656708203,0.6443004171095134,0.06803505176242641,10.426122929754351,0.746124848561307,0.013076186180114746,1,0.001455545425415039,good
1,0.4903639241367204,0.6418882130828363,0.06837919453787933,10.994502496893267,0.7484757110538842,0.012949466705322266,1,0.00015801191329956055,good
1,0.48978472460513334,0.6431008541184988,0.06759086942900439,11.03012542027764,0.7466838704866345,0.012619614601135254,1,0.00032019615173339844,good
1,0.4891819332309348,0.6440295478539487,0.06772556834827981,10.399900768230827,0.7451523853769861,0.012225925922393799,1,0.00025260448455810547,good
1,0.4887774880959898,0.6445678020496248,0.06783814333772753,10.19208290571226,0.744209686046365,0.012296974658966064,1,0.00017052888870239258,good
1,0.4890760617276116,0.6442554333095272,0.0682991173988654,9.74877414202858,0.7448206284180845,0.01217573881149292,1,0.0002351999282836914,good
1,0.49028393102490253,0.6451443789768418,0.06867566081224652,9.104219335787054,0.7451395520480607,0.012106835842132568,1,0.00013762712478637695,good
1,0.490804394979856,0.6444667777880465,0.06838416101332356,9.328468581191162,0.7463376171918095,0.011610686779022217,1,0.0002849102020263672,good
1,0.49141984367470365,0.6441914851944816,0.06825364831962943,8.839858548050083,0.7472283584802222,0.011739909648895264,1,0.0001195073127746582,good
1,0.49194581918886016,0.6438820475564342,0.06834930168291731,8.953267939418462,0.748063771632426,0.011736452579498291,1,0.0001475214958190918,good
1,0.49333637005115655,0.6438460011487227,0.06880023204386987,8.481261094775821,0.7494903689024339,0.011824846267700195,1,7.253885269165039e-05,good
1,0.49355540970129946,0.6435325352093166,0.06818635069020473,8.34423989411267,0.7500228744919828,0.011917710304260254,1,0.0003635883331298828,good
1,0.4939549398222728,0.6435374178023517,0.06886125014267108,7.544540612474915,0.7504175220199211,0.011903643608093262,1,0.00013828277587890625,good
1,0.49474047754100176,0.6435927124577088,0.06868553218948481,7.653014314477038,0.751147765083293,0.012153267860412598,1,0.0003694295883178711,good
1,0.49497799812251053,0.6432263951545979,0.06847950528232616,7.590082806283274,0.7517516029679127,0.012341022491455078,1,0.0003123283386230469,good
1,0.49487454628096467,0.6431467794349502,0.068796662957193,7.642669961176218,0.7517277668460145,0.012226521968841553,1,0.0003141164779663086,good
1,0.4950462160748917,0.6428294590826313,0.06841741107649568,7.497460068983,0.7522167569922604,0.012376010417938232,1,0.0002474784851074219,good
1,0.4941532187257352,0.6340191476514648,0.0689104617045544,10.3035134191595,0.7601340710742703,0.012515664100646973,1,0.0001525282859802246,good
1,0.4953343138161065,0.6284006635763655,0.06815629815881152,10.181373729245095,0.766933650239741,0.012713193893432617,1,1.1861324310302734e-05,good
1,0.4987699376364632,0.6224685676052979,0.06787636581907464,9.64053581834014,0.7763013700311654,0.012404322624206543,1,8.45193862915039e-05,good
1,0.4986749015842023,0.6226207325897456,0.06751268730119087,9.54079249498062,0.7760541689944567,0.011917173862457275,1,5.84721565246582e-05,good
1,0.5067278269569245,0.6136649347000043,0.0676436705409742,8.043193558397375,0.7796072383430712,0.012437582015991211,1,2.580881118774414e-05,good
1,0.5086779550777818,0.612471278616574,0.0669188181885021,8.679801605014193,0.7788507663056442,0.013438403606414795,1,3.9696693420410156e-05,good
1,0.5104436673005754,0.6115182232906629,0.0672308123800267,8.214073579822758,0.7780381094087617,0.014096975326538086,1,0.004341304302215576,good
1,0.5159231517853597,0.6149278125378876,0.0670611839499724,6.420586268175271,0.7691490356767526,0.01738530397415161,1,0.0069983601570129395,good
1,0.5175577867854091,0.6168133261064106,0.06705781862552485,5.656681113717756,0.7656288871081803,0.01822763681411743,1,0.004841923713684082,good
1,0.5177433864840902,0.6185613505261712,0.06710665859361598,4.857234225815022,0.7636952629897386,0.018521130084991455,1,0.003973662853240967,good
1,0.5172588823355392,0.6199150695212217,0.0668394108415935,4.865558615046227,0.7628260481432392,0.01872187852859497,1,0.006684601306915283,good
1,0.5131222697356754,0.6224445463723218,0.06803809125159432,5.161076360143998,0.7644331838920028,0.020797908306121826,1,0.007860958576202393,good
1,0.5119148849443411,0.6228116465787009,0.06784408144590515,5.335053794482841,0.765273468476958,0.02215474843978882,1,0.008997321128845215,good
1,0.5108687800343565,0.6236108667431516,0.06784812081240332,5.921583951299715,0.7655203532224919,0.022452116012573242,1,0.006823420524597168,good
1,0.5000061344776193,0.6028536021335354,0.06822104489623282,8.12112549173291,0.7971402633888452,0.029942333698272705,1,0.0003317594528198242,good
1,0.4961389820695422,0.5913917593128013,0.06881144958177643,4.666494273670027,0.8047472227567409,0.039096832275390625,1,0.009044229984283447,good
1,0.4948347719643405,0.588615623914547,0.06796368115212204,7.3783659486192885,0.8062191480497936,0.041413843631744385,1,0.007189691066741943,good
1,0.491553346357585,0.5843934004027475,0.0680880438979905,9.324910645219166,0.8071599459548375,0.043942809104919434,1,0.007282733917236328,good
1,0.479556745876827,0.5387910260316219,0.07003741633013583,8.407091918765584,0.8407657198452052,0.04425901174545288,1,4.863739013671875e-05,good
1,0.4767550184512238,0.5250356126280509,0.07091868175434968,7.000825601236577,0.851719405823173,0.05108606815338135,1,0.0008191466331481934,good
1,0.4748864838518358,0.5138681335179875,0.07168714356346761,8.276650455966069,0.8610183503338482,0.05130302906036377,1,0.004095137119293213,good
1,0.4687861636842145,0.47557067896032934,0.07489015740700111,9.050568807212294,0.8932154847238851,0.03660023212432861,1,0.0003139972686767578,good
1,0.4683305374249255,0.4649012034532914,0.07482349848896774,9.909625621011873,0.9034293339716342,0.030733108520507812,1,0.0002646446228027344,good
1,0.4680219896792368,0.45738026010316785,0.0748246079224697,7.70388525533918,0.9106417295760689,0.030064642429351807,1,0.0019865036010742188,good
1,0.4677976291299365,0.45228733540080085,0.07505878611713257,7.237345357842331,0.9155102937291357,0.03316020965576172,1,0.002903580665588379,good
1,0.4700790351903588,0.4605414398544503,0.07569237047697897,4.431686267352565,0.9095375953359086,0.032728493213653564,1,6.687641143798828e-05,good
1,0.4708227901154482,0.4681437240609564,0.0764418483534115,3.745574947564813,0.9026790660544919,0.03236818313598633,1,0.00024211406707763672,good
1,0.4718651406186395,0.47591769901030234,0.07566598682966941,4.630060659723296,0.8959474416083372,0.033796608448028564,1,0.0001513957977294922,good
1,0.47347864402637324,0.48124736073625635,0.07533544082196286,5.08246858611001,0.8922312832901169,0.033505916595458984,1,0.0016773343086242676,good
1,0.47421169655093587,0.4687614472091946,0.07384233379683991,10.101212315753212,0.9054502493417413,0.030757546424865723,1,0.0007006525993347168,good
1,0.47414039031731037,0.4578273003944293,0.07389362743522465,5.987893061158249,0.9163130899228811,0.03058844804763794,1,0.0011638998985290527,good
1,0.4735738591419603,0.4475424631370161,0.07370980813720962,7.188286094595171,0.9260313960049442,0.03357571363449097,1,0.00034928321838378906,good
1,0.47483979358832706,0.4024288224749984,0.07551109165894232,7.353820987804273,0.9724109711133286,0.040440261363983154,1,0.00019824504852294922,good
1,0.47556944652830707,0.40191820840581194,0.0748646474631478,6.249644602247631,0.9736512381224951,0.039348721504211426,1,0.0010312199592590332,good
1,0.47578637077469205,0.3897164624231131,0.07624541078582325,6.341834077048983,0.965502833197805,0.03641808032989502,1,0.00045162439346313477,good
1,0.4768869192281029,0.38614607228270137,0.07765343458533458,4.082692614503379,0.9630329915108042,0.031226694583892822,1,0.0002466142177581787,good
1,0.4821362716134123,0.47344064151392823,0.059614093679666524,4.5480931262127555,0.9086956300994842,0.018518149852752686,1,0.0013366341590881348,good
1,0.4857349875831205,0.4960365505522764,0.06489980776580495,6.90146520984689,0.8896984370308441,0.025303661823272705,1,0.00043326616287231445,good
1,0.4889841372123822,0.5107534385625289,0.0700981429392531,8.33844841643381,0.8782306986498534,0.0185854434967041,1,0.00033783912658691406,good
1,0.48956916509313064,0.4954341900024454,0.07234893907402196,8.024384190474297,0.8941349750906853,0.018730998039245605,1,0.00021845102310180664,good
1,0.4892726950191554,0.4983992114600776,0.07193242531157651,7.443749937566607,0.8908734835590778,0.020213425159454346,1,0.00032138824462890625,good
1,0.4923020199751754,0.5144882083687323,0.0719790235297122,5.669525370638903,0.8778138116064431,0.0167236328125,1,0.0003679990768432617,good
1,0.49365959612644866,0.516388220767097,0.07124340537666995,7.195940834789202,0.8772713753593517,0.014452219009399414,1,0.000337064266204834,good
1,0.49929653438564126,0.5389021806512417,0.07182226568462013,5.778851695363518,0.8603943537343995,0.011579394340515137,1,0.0003891587257385254,good
1,0.5005639127482929,0.5473829952368676,0.0713187804458606,5.714572720928371,0.8520530920148395,0.012321412563323975,1,0.00010877847671508789,good
1,0.5024683214879934,0.5528775665550552,0.07130657191475365,4.693826748569348,0.8446541119569515,0.014491558074951172,1,0.00016576051712036133,good
1,0.5031879312323726,0.5605449111641202,0.07143887805964866,5.127525699710002,0.8362671576035072,0.014841616153717041,1,0.00012111663818359375,good
1,0.5041107499823909,0.5667897217817386,0.07118729903136334,4.966114150999302,0.8290995282358705,0.009716272354125977,1,0.00028777122497558594,good
1,0.5074543494684427,0.5875407055830856,0.07036670332083617,3.8526309243704975,0.8050049449484717,0.006974220275878906,1,8.976459503173828e-05,good
1,0.5077964602404559,0.5923780449763502,0.06913057238946863,3.6392711881697295,0.799825494783194,0.006667077541351318,1,0.0009049177169799805,good
1,0.5087991133643992,0.5951605959168039,0.06869438802068117,3.4704060352774104,0.7960402907187969,0.006409347057342529,1,0.003032386302947998,good
1,0.5066900281352478,0.5784597067029905,0.06936789502689322,6.2886067590101575,0.8148502651617617,0.0041321516036987305,1,0.007926344871520996,good
1,0.5059751583317832,0.5673628083457508,0.06922729069722244,4.738947356983113,0.826662033322466,0.005224764347076416,1,0.01355433464050293,good
1,0.5050225456140032,0.5584374614465186,0.06941482783038211,5.311262471024703,0.8365399929394782,0.005660414695739746,1,0.01901155710220337,good
1,0.5058155330404577,0.5513306260108948,0.0690644913161691,4.1457436842274396,0.8428538409486476,0.00632089376449585,1,0.01944822072982788,good
1,0.50946268863259,0.532664382370446,0.07065206106209487,4.973938293176718,0.857872928996964,0.0016772150993347168,1,0.02500253915786743,good
1,0.5096794979716943,0.5327182697077676,0.0688572690108451,4.2062375519991075,0.8576022323205381,0.0003122687339782715,1,0.02498263120651245,good
1,0.5114058781119071,0.5320400238411197,0.06879758733356578,3.595182037739835,0.8565540980469732,0.0003765225410461426,1,0.023756861686706543,good
1,0.5120139652590373,0.5308758748625113,0.06838975371878497,3.475395617280913,0.8571101598784514,0.0005714297294616699,1,0.023568570613861084,good
1,0.5131451177048384,0.5278434911158294,0.06777176149909625,2.552731028563815,0.8590113911793322,0.0006644129753112793,1,0.02322465181350708,good
1,0.5126953886268528,0.5270592646369375,0.06739208272392716,2.529004539940841,0.8602453467362097,0.0013248920440673828,1,0.024307310581207275,good
1,0.5130458895007936,0.5263846350140152,0.06762688183512822,1.9843463891302844,0.8605694754851912,0.00136643648147583,1,0.023205816745758057,good
1,0.5122813905382755,0.5263171634913488,0.06756565653925861,2.281001972090813,0.8614014459703757,0.0013807415962219238,1,0.023088693618774414,good
1,0.5098615457697393,0.5314354335413817,0.06785079782332559,3.4608061299648707,0.858703020688879,0.0011504292488098145,1,0.01582169532775879,good
1,0.509106355232175,0.5325944058316522,0.0680558411218044,2.396084227191651,0.8582992389361729,0.0018373727798461914,1,0.014443516731262207,good
1,0.5078974934177918,0.5341548835507995,0.06858891186097082,3.264489695565908,0.8579476230314087,0.001992523670196533,1,0.010528326034545898,good
1,0.5074483876323101,0.5350366719846447,0.06886017538942113,2.6375923306847766,0.8575149403830452,0.0020290017127990723,1,0.010606706142425537,good
1,0.5060264344120624,0.5356147653388179,0.0688684075307151,2.5263934152280334,0.8583588002491197,0.0020874738693237305,1,0.00941014289855957,good
1,0.5010680181586094,0.5354926293115736,0.06955521014260135,3.268956188723654,0.8634393525298171,0.0020818114280700684,1,0.008701860904693604,good
1,0.5003864474002288,0.5373704223952034,0.06941334367197705,3.776457915343268,0.8622431302045679,0.0021219849586486816,1,0.00841224193572998,good
1,0.49986160954920317,0.5375398222247926,0.06972979528732637,4.121226404051407,0.8623217873244107,0.0022148489952087402,1,0.007979512214660645,good
1,0.498840065930179,0.5381661325568434,0.06961374646636287,4.381379756915939,0.8606739333733355,0.0023818016052246094,1,0.006008148193359375,good
1,0.4983892862268073,0.537689191028164,0.0697578855268528,4.326859442124061,0.8607000951986432,0.0022020339965820312,1,0.007291138172149658,good
1,0.49572617326820245,0.5445617588868201,0.06960191831201357,5.139194294609669,0.8511644143813824,0.006072998046875,1,0.00026476383209228516,good
1,0.4951185190029224,0.5486533929239257,0.06917053085890856,4.781692477874876,0.8464651260789968,0.005201220512390137,1,7.414817810058594e-05,good
1,0.4940408788714948,0.5503810496385128,0.0689478048949077,5.637598132200344,0.843659829232982,0.003986656665802002,1,0.0013856887817382812,good
1,0.4865052349023739,0.550617316090911,0.06959528051183206,4.30328665570114,0.835887918811463,0.0032463669776916504,1,0.004787087440490723,good
1,0.4846672169458916,0.5508510149298352,0.06963732342539508,5.270342462103901,0.8338162020160564,0.003018796443939209,1,0.0035889148712158203,good
1,0.4827622213872407,0.5510301111133528,0.06979227394158372,5.556098370805604,0.8317321102738879,0.003782987594604492,1,0.002319931983947754,good
1,0.4780254506167009,0.552971924136872,0.06958474404260961,8.23081908294006,0.8250535264798289,0.0055904388427734375,1,0.01152259111404419,good
1,0.47736003271705435,0.5549911571721152,0.07009824372552131,8.304428627611628,0.8223688755449392,0.007241666316986084,1,0.014455258846282959,good
1,0.47765714877818916,0.5544712636386001,0.06962736876743669,8.597738658025248,0.823185885139589,0.00856316089630127,1,0.012449324131011963,good
1,0.47778245152040505,0.5568212384833452,0.07071663135054163,8.436589628167654,0.8209612130370598,0.01149839162826538,1,0.00931638479232788,good
1,0.4793366385179583,0.5586194837442502,0.06772749120926846,7.8038718342719475,0.8207171547737082,0.01148533821105957,1,0.0005074143409729004,good
1,0.47977878402715946,0.5593072392950497,0.06682014718528606,8.3117890246543,0.8204715447321098,0.011705458164215088,1,0.0031276941299438477,good
1,0.47703556828668425,0.5627179362160392,0.06511246692651795,8.888338401137338,0.8143176320706451,0.01242297887802124,1,0.0032888054847717285,good
1,0.47637216790450665,0.5640992010986455,0.06432150506797996,8.877000605136292,0.8122729668058611,0.011183381080627441,1,0.003647327423095703,good
1,0.4740370721497795,0.5644564215234134,0.06298179175467755,8.247951570404256,0.8095806506263662,0.010751605033874512,1,0.0013158917427062988,good
1,0.4715016335872427,0.5661406007022538,0.06145966613681786,8.706431536854627,0.805361032884989,0.010633289813995361,1,0.0013197064399719238,good
1,0.47113904712339827,0.5690421354820538,0.06169331777428333,8.612200380170105,0.8020969116413444,0.010982930660247803,1,0.003982841968536377,good
1,0.4705838800474191,0.5709673166275024,0.06196092359231997,8.090230828747838,0.7996165634199166,0.011227011680603027,1,0.0038195252418518066,good
1,0.46905927715441176,0.5729742411165557,0.06172266803858406,7.3939562503499845,0.7960850360378561,0.008446872234344482,1,0.0032945871353149414,good
1,0.4686440188889723,0.5741308157538769,0.06091660470486282,7.672787798958045,0.7945132031350954,0.007537841796875,1,0.00246351957321167,good
1,0.469731879782976,0.5740712811882027,0.06093214430531546,7.373724630686115,0.7956605985947733,0.005314528942108154,1,0.0030431151390075684,good
1,0.4724911510570279,0.5787477884831289,0.06322578877880147,6.372749573965224,0.793743362573899,0.001569986343383789,1,0.0013709068298339844,good
1,0.4735429262641085,0.5774393869743187,0.06159993545598397,5.479372293813196,0.7961035392897897,0.0008313655853271484,1,0.005046248435974121,good
1,0.4755028620923413,0.5790684637788949,0.06232402120661895,5.055106277026159,0.7964343983134465,0.0020304322242736816,1,0.0027814507484436035,good
1,0.47444365488435436,0.5777956080237193,0.06138088705980849,5.3293969837592075,0.7966480468606351,0.0028078556060791016,1,0.005913436412811279,good
1,0.47568481431097165,0.580169465377241,0.06197261462010495,6.060353660179519,0.7955153489337307,0.003493010997772217,1,0.00336378812789917,good
1,0.48054698994967726,0.5794517703385532,0.06210417098044019,6.204699606641327,0.8010952196111241,0.0035015344619750977,1,0.008117318153381348,good
1,0.48147007342911163,0.5781660333712231,0.061166193308725525,6.565729409098889,0.8033040400578886,0.003526628017425537,1,0.009513020515441895,good
1,0.48246310077701154,0.5800509543224359,0.06144778210799906,6.346778697985517,0.8024121464545757,0.0035155415534973145,1,0.005965530872344971,good
